id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
744653271035487833,Grove Hideaway - Peaceful 2 bed townhouse,173429646,Sally - Airready,,Greater Geelong,-38.26756,144.52599,Entire home/apt,535.0,2,23,2024-11-24,0.89,44,51,13,
745011463844091475,"Dunes Beach House, Pet friendly 80 metres to beach",51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.269721,144.5417094,Entire home/apt,601.0,2,22,2024-11-09,0.83,137,237,9,
745245419962197376,Spring House ~  secluded couples retreat.,116460490,Rachelle,,Colac Otway,-38.73332,143.67958,Entire home/apt,750.0,2,69,2024-12-19,2.71,11,166,33,
745866580932305217,Whites Beach Nest - walk to the beach!,173429646,Sally - Airready,,Surf Coast,-38.3176908,144.330213,Entire home/apt,503.0,2,38,2024-12-06,1.49,44,182,15,
746013193296758629,Barwon Belle I Cosy coastal retreat,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26933,144.49117,Entire home/apt,593.0,2,3,2024-01-12,0.12,117,3,2,
746597750545855041,The Quirky Thack - you’re going to love it here,485255199,Carly And Harrison,,Greater Geelong,-38.25602490201304,144.5253532650818,Entire home/apt,830.0,2,51,2024-12-26,1.97,1,133,25,
746640547772083574,Samphire - quiet but central,118561212,Julia,,Colac Otway,-38.76006,143.67447,Entire home/apt,572.0,2,55,2024-12-15,2.25,1,126,29,
746688108300793736,Evies Belmont Cottage,29902659,Debbie Regional Escapes,,Greater Geelong,-38.1695,144.34512,Entire home/apt,386.0,2,21,2024-09-27,0.86,117,127,10,
746848245731045392,"Alpha Centauri - Beach, Harbour & Golf Location",19354870,Sharee,,Colac Otway,-38.76165,143.67422,Entire home/apt,503.0,2,36,2024-10-16,1.47,14,342,11,
746858242656849853,Central 3-bedroom cottage,97478011,Sarah,,Warrnambool,-38.37652,142.47651,Entire home/apt,457.0,2,100,2024-12-05,4.06,1,152,44,
747204130306034166,Port Cottage ~ Luxury Slow Stay By The Sea,20744596,Mellissa,,Corangamite,-38.6215401,142.9955534,Entire home/apt,922.0,1,146,2024-12-07,5.9,15,277,75,
747265734998687730,La Casa Serenita - peaceful getaway in Geelong,131564970,Katharina,,Greater Geelong,-38.16608,144.40049,Entire home/apt,284.0,1,140,2024-12-20,5.41,1,204,82,
747355060088756793,Shoreside Waters,11132246,Aaron,,Greater Geelong,-38.1218296,144.6289682,Entire home/apt,348.0,2,0,,,61,129,0,
747519006221859369,Seaside Studio Nestled Behind Iconic Lorne Hotel.,229011763,Robynne,,Surf Coast,-38.54218,143.97503,Entire home/apt,322.0,1,291,2024-12-14,11.04,1,322,137,
747998207456489015,Bright & cosy unit sleeps 8 - 500m to pub & beach!,81604124,Kate,,Colac Otway,-38.7589943,143.6646024,Entire home/apt,589.0,2,7,2024-06-10,0.29,1,85,2,
748007272709968025,Sweet Cabin in the Vines - #3 - Blame Mabel,165276748,Mel,,Greater Geelong,-37.88391,144.25701,Entire home/apt,135.0,1,57,2024-12-25,2.18,5,263,35,
748180456459486092,The Blue House,129562,Sharee,,Colac Otway,-38.63288,143.8951,Entire home/apt,4675.0,2,8,2024-05-19,0.34,44,348,1,
748225746991006807,River Retreat | Warrnambool,126989844,Daryl And Sandra,,Warrnambool,-38.35919,142.43824,Entire home/apt,250.0,1,61,2024-12-21,2.51,1,220,41,
748699791411760766,Caithness Calm - 3 Bedroom Beach House,6170914,Retreats Victoria,,Surf Coast,-38.3393973,144.3037057,Entire home/apt,595.0,1,2,2023-01-08,0.08,11,312,0,
748886678788616942,3 bedroom Beach Shack with a real 70s feel,485119988,Damian,,Greater Geelong,-38.16406020000001,144.7098545,Entire home/apt,300.0,3,6,2024-04-01,0.26,1,180,2,
749482497417701413,Glassy Point - 360 degree views,12398562,Mary,,Colac Otway,-38.6401,143.89164,Entire home/apt,550.0,2,30,2024-12-16,1.24,8,12,15,
749598974176646435,Geelong 7 people holiday house!,42723685,Christine,,Greater Geelong,-38.16525,144.31728,Entire home/apt,215.0,1,137,2024-12-20,5.42,1,67,65,
749707203206427183,Ocean Greens,440260664,Melissa,,Surf Coast,-38.31370542742307,144.34518157672116,Entire home/apt,1036.0,2,9,2024-12-19,0.38,20,110,5,
750238485174578852,"Cosy Haven close to cafes, restaurants & boutiques",485854698,Dennis,,Greater Geelong,-38.14625,144.34524,Entire home/apt,118.0,1,157,2024-12-22,6.09,1,273,84,
750332512638357440,Blackwood - Cosy Forest Hideaway In Lorne,6447732,Anna,,Surf Coast,-38.52214,143.93693,Entire home/apt,300.0,2,182,2024-12-21,7.06,2,116,80,
750958693241886181,Port View - Charming Home fit for the whole family,1772693,Portland Seaview,,Glenelg,-38.3432829,141.6054525,Entire home/apt,854.0,2,6,2024-05-05,0.25,21,157,1,
750979374720326360,"Dun Roamin - 
Lovely cottage in Geelong West",485996439,Karen,,Greater Geelong,-38.139,144.35009,Entire home/apt,240.0,2,70,2024-12-15,2.71,1,103,36,
751532949628646542,Cheerful 3 bedroom home close to beach and shops,153855657,Sandra,,Surf Coast,-38.30995,144.34095,Entire home/apt,435.0,3,7,2024-04-01,0.27,1,356,2,
751686696182514595,Grand Quarters - 2km to The Waterfront,175396499,Warren,,Greater Geelong,-38.12975,144.35201,Entire home/apt,252.0,1,15,2023-03-04,0.58,10,30,0,
751921331706329105,Surf Coast Shack,173429646,Sally - Airready,,Surf Coast,-38.32568,144.31599,Entire home/apt,463.0,2,34,2024-11-28,1.37,44,101,13,
751959958535739577,Four bedroom getaway close to the beach,18025304,Stephanie,,Warrnambool,-38.39412,142.50357,Entire home/apt,575.0,2,12,2024-11-28,0.49,27,46,6,
752273744165443846,Renovated beach house just 150m from the water,440107564,Jesse,,Greater Geelong,-38.18552,144.71093,Entire home/apt,800.0,3,3,2023-01-19,0.12,1,360,0,
752348699244612919,Amazing family home opposite a park & sleeps 10,376934461,Hayley,,Greater Geelong,-38.18221,144.70077,Entire home/apt,780.0,2,23,2024-12-20,0.94,5,355,12,
753180690509017809,The Blue House - 200m from Point Roadknight Beach,436105044,Airready,,Surf Coast,-38.4259682,144.1766614,Entire home/apt,656.0,2,54,2024-12-17,2.18,57,5,28,
753738283227771923,Lovely 2-bedroom apartment in the heart of Lorne,485620982,Josephine And Stewart,,Surf Coast,-38.5427536,143.9750043,Entire home/apt,550.0,2,31,2024-11-02,1.25,1,131,15,
753898294728539769,Look out at 32,486528748,Will,,Corangamite,-38.23447,143.13793,Entire home/apt,200.0,2,17,2024-12-06,0.67,2,50,12,
754321950164838176,Fischer Central Beach House 74,51748440,Surf Coast Holiday Rentals,,Surf Coast,-38.32049,144.32536,Entire home/apt,377.0,2,4,2024-02-17,0.18,125,6,2,
754327998585387150,Riviera Beach House 25,51748440,Surf Coast Holiday Rentals,,Surf Coast,-38.35173,144.29094,Entire home/apt,589.0,2,1,2023-01-08,0.04,125,16,0,
754425599481567048,Cosy 3BR 2BA Home w' woodfire oven!,234404374,Stephanie,,Greater Geelong,-38.15526,144.57392,Entire home/apt,737.0,2,41,2024-10-20,1.6,1,43,12,
754430661416280426,"Lochredal, share farm house",117023187,Jamie,,Southern Grampians,-37.74854,141.73266,Private room,100.0,1,1,2023-10-15,0.07,1,364,0,
754448862357324943,Central Hideaway,25768281,Emily,,Greater Geelong,-38.28098940729564,144.488415180426,Entire home/apt,390.0,2,20,2024-11-17,0.83,1,313,11,
754542008866259068,Coastal Oasis: Barwon Heads Pet-Friendly Getaway,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.2718965,144.4884479,Entire home/apt,642.0,2,28,2024-11-16,1.15,137,211,14,
754571504742816576,Guest Favourite - Sleeps 9 and Pet Friendly,375496013,Amy,,Greater Geelong,-38.2624299,144.5370004,Entire home/apt,519.0,2,63,2024-12-20,2.81,1,290,46,
754786917858023638,Come & Go,486528748,Will,,Corangamite,-38.23405,143.13752,Private room,200.0,1,0,,,2,348,0,
754791762375730879,Ocean Eighteen - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.5485815,143.9781644,Entire home/apt,805.0,1,31,2024-12-13,1.26,21,275,20,
754800457233877706,Nostalgic Bungalow near Bells Beach,47864864,Janelle,,Surf Coast,-38.350399,144.283798,Entire home/apt,206.0,2,47,2024-12-08,1.88,1,13,20,
755414650238807115,White House in Surf Coast,228946346,Anjula,,Greater Geelong,-38.2169,144.31993,Entire home/apt,436.0,2,24,2024-03-03,0.98,1,339,6,
755831662576431794,"Very Cool Mid Century, Pet Friendly Urban Oasis",19846522,Mark And Janelle,,Greater Geelong,-38.17327,144.33436,Entire home/apt,435.0,2,25,2024-12-06,1.03,3,86,9,
755966729204157296,Tranquil home minutes from beach & golf course,416874033,Thomas,,Greater Geelong,-38.28502,144.49254,Entire home/apt,590.0,5,11,2024-01-28,0.45,1,222,4,
756156059956114958,Beautifully presented home that sleeps ten people,376934461,Hayley,,Greater Geelong,-38.259268,144.5324636,Entire home/apt,1037.0,2,17,2024-06-23,0.7,5,342,5,
756199686103102809,Waterways Retreat: Luxe Coastal Getaway with Pool,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.26939,144.51964,Entire home/apt,768.0,2,40,2024-12-19,1.6,137,201,22,
756290144280433823,Serene and wonderful place to recharge and enjoy,52483820,Florin,,Colac Otway,-38.68031,143.39032,Entire home/apt,295.0,2,23,2024-12-25,1.1,1,358,13,
756434438912499483,Peaceful 3 bedroom family home close to the beach.,388898333,Una,,Greater Geelong,-38.17216,144.71697,Entire home/apt,425.0,2,13,2024-11-04,0.54,1,171,6,
756629322574595974,Pebble on Pascoe - Central apartment,104022814,Otway Retreats,,Colac Otway,-38.75790024,143.66900635,Entire home/apt,761.0,2,13,2024-12-18,0.56,63,248,6,
756656580445687298,Retro 70’s Beach House,52994324,Edwina,,Greater Geelong,-38.27077,144.51451,Entire home/apt,350.0,2,14,2024-03-31,0.58,2,339,7,
756659362742971935,Green Gully House,84586909,Great Ocean Road Holidays,,Surf Coast,-38.4593,144.11243,Entire home/apt,341.0,2,3,2024-08-25,0.12,539,238,1,
756707929156509829,Light-filled beach house a short walk to the beach,157961173,Susan,,Surf Coast,-38.4661517,144.1036277,Entire home/apt,389.0,4,14,2024-04-28,0.58,1,324,8,
756757953750434367,Queenscliff Main St Apartment,732756,Eliza,,Queenscliffe,-38.26695,144.6595,Entire home/apt,199.0,1,27,2024-12-07,1.11,1,8,17,
756874861280546634,"Beach Dreams- Beach, Spa, Pool, Gym + Cinema",466856181,Helen,,Greater Geelong,-38.2708252,144.5168284,Entire home/apt,4252.0,5,6,2024-01-10,0.25,52,18,1,
757010882038534331,Stylish Coastal Getaway Torquay,44076478,Amanda,,Surf Coast,-38.31879,144.31692,Entire home/apt,690.0,2,23,2024-11-24,0.94,27,261,9,
757298843793288201,Pet Friendly | Wood Fireplace | Secure Garden,213629579,Janell And Nathan,,Greater Geelong,-38.14892,144.57972,Entire home/apt,526.0,1,79,2024-11-09,3.19,49,70,42,
757343614618985933,Prime location near Ocean Grove beach and shops,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.26976,144.52094,Entire home/apt,523.0,2,21,2024-11-17,0.87,137,215,8,
757399622438654455,Highton home- cosy and bright.,248365715,Kerryn,,Greater Geelong,-38.19413,144.31364,Entire home/apt,317.0,3,1,2023-03-15,0.05,10,172,0,
757495660735477706,Artists Garden House,56951241,Georgia,,Surf Coast,-38.4649,144.07502,Entire home/apt,430.0,5,4,2024-01-13,0.17,1,77,2,
757712424855681290,Salty Ocean View Escape - Torquay,44076478,Amanda,,Surf Coast,-38.33643,144.31039,Entire home/apt,596.0,2,41,2024-11-30,1.61,27,247,19,
758178963195772121,Tiny Holiday Home in Warrnambool,430851092,Kamila And Glen,,Warrnambool,-38.374,142.47474,Entire home/apt,174.0,1,310,2024-12-23,12.06,1,326,141,
758384775340566401,Cozy cheerful home,71412422,Jamie-Lee,,Warrnambool,-38.37508,142.45548,Entire home/apt,281.0,2,59,2024-11-30,2.42,1,184,22,
758825052051592514,Luxury townhouse with stunning views,213655512,Brett,,Greater Geelong,-38.26857,144.53167,Entire home/apt,780.0,1,1,2023-04-08,0.05,1,177,0,
758987209290890996,Ocean Grove Beachfront Escape – Pet Friendly,51678707,Ocean Edge Holiday Rentals: Rebecca,,Greater Geelong,-38.2697976,144.5300455,Entire home/apt,1436.0,2,23,2024-07-14,0.91,137,38,8,
759060105515358517,Retreat ready for you to enjoy. 2bed/2bath,42737246,Jason,,Greater Geelong,-38.2571,144.5349,Entire home/apt,259.0,2,27,2024-12-26,1.05,1,9,8,
759745664492347182,Spacious Home by Short & Long Stays,174864582,Belinda,,Greater Geelong,-38.18916754318821,144.331986680426,Entire home/apt,404.0,2,15,2024-10-13,0.62,8,203,6,
759854841613734932,"Otway coastal villas
one bedroom villa",320328280,Oliver,,Corangamite,-38.69063939999999,143.1553393,Entire home/apt,275.0,1,11,2024-11-04,0.45,3,180,4,
759874410047455010,Beach Haven - Beach and Cafes on your doorstep !,44295549,Judy Anthony,,Greater Geelong,-38.1646071,144.7155545,Entire home/apt,359.0,1,22,2024-12-23,0.92,4,39,9,
760533065447631898,Pet friendly family home,19419971,Sam,,Greater Geelong,-38.24438,144.34455,Entire home/apt,700.0,2,69,2024-11-03,2.75,1,261,26,
761003967335358987,Portarlington Beach Getaway,487878826,Daniel,,Greater Geelong,-38.12109681912837,144.659353938623,Entire home/apt,240.0,5,2,2023-01-08,0.08,1,359,0,
761015694559161798,Miren Cottage Holiday Home Free Wi-Fi,23012645,Lisa,,Colac Otway,-38.75249,143.6651,Entire home/apt,559.0,2,103,2024-12-14,4.11,37,341,45,
761114166651416361,Mariners Family Retreat,29902659,Debbie Regional Escapes,,Greater Geelong,-38.16515,144.71411,Entire home/apt,514.0,4,5,2024-10-06,0.21,117,176,3,
761148440239559501,Inshore Torquay I Second Living for the kids!,98362024,Ji,,Surf Coast,-38.31479,144.32334,Entire home/apt,354.0,2,2,2024-09-28,0.24,113,140,2,
761289585020122564,Stables Studio Apartment,35761592,Tom,,Colac Otway,-38.3131,143.71295,Entire home/apt,557.0,1,9,2024-12-04,0.35,2,321,5,
761755346023752063,Heaven on Seaview - Ocean views from deck,104022814,Otway Retreats,,Colac Otway,-38.74359894,143.66999817,Entire home/apt,710.0,2,9,2024-06-10,0.37,63,170,4,
762046793913164026,Bills Place,436105044,Airready,,Surf Coast,-38.404672,144.1746671,Entire home/apt,505.0,2,31,2024-11-28,1.25,57,150,13,
762051034847013888,Family beach fun,6996221,Dylan,,Colac Otway,-38.6325239,143.8872767,Entire home/apt,511.0,4,4,2024-03-31,0.17,1,344,3,
762619565843489555,John Dory Escape,208645484,Deanne,,Greater Geelong,-38.2615035,144.5407957,Entire home/apt,525.0,5,3,2024-12-26,0.25,1,341,3,
762776096195362253,Peaceful Sanctuary,40770764,Debbie,,Greater Geelong,-38.25848,144.54574,Entire home/apt,530.0,2,33,2024-11-23,1.37,1,334,16,
762797367998095971,By the Ocean near the OG Village.,220619565,Rod,,Greater Geelong,-38.26715,144.52675,Entire home/apt,300.0,5,16,2023-04-23,0.65,1,351,0,
763323247538467491,City to coast home with parking,209642835,Elly,,Greater Geelong,-38.20739,144.33561,Entire home/apt,486.0,1,64,2024-12-07,2.61,3,353,25,
763977415270499011,Central Holiday Home across from Shopping Village,432404313,Loretta,,Greater Geelong,-38.1161733,144.6542105,Entire home/apt,550.0,2,40,2024-12-24,1.64,7,330,18,
764145390904704911,2 Bedroom Waterside Apartment,434871614,James,,Greater Geelong,-38.09861,144.37699,Entire home/apt,177.0,1,220,2024-12-25,8.64,2,124,80,
764175247048260262,"Garden Apartment, Geelong",12303376,Jane,,Greater Geelong,-38.15454242661461,144.35715973377228,Entire home/apt,300.0,3,10,2024-08-11,0.4,1,342,2,
764201398374650009,Lonnie Gem - Perfect for two families!,61849635,Olivia,,Queenscliffe,-38.27683,144.61075,Entire home/apt,900.0,2,47,2024-12-25,1.85,1,328,15,
764254589302828431,Unplug in this getaway in beautiful Pennyroyal  #3,479599498,Fiona,,Surf Coast,-38.4317,143.88336,Entire home/apt,179.0,1,63,2024-11-18,2.49,5,77,25,
764596674675936671,"Single 6 Beach Retreat - golf, beach & pool",109944046,Hannah,,Surf Coast,-38.312303,144.345669,Entire home/apt,450.0,2,154,2024-12-28,6.3,1,301,92,
764657052496659114,Pointy - Point Lonsdale,98096620,Damian Allan,,Queenscliffe,-38.28432,144.60691,Entire home/apt,579.0,2,0,,,102,154,0,
764722452532511669,Bellarine Apartment I Stones throw to Beach,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26968,144.5305,Entire home/apt,387.0,2,47,2024-11-11,1.9,117,160,24,
765293440983380016,Welcome to The Newbay 4 Bedroom home,176853836,Sandra,,Greater Geelong,-38.26694,144.48863,Entire home/apt,1000.0,5,0,,,1,21,0,
765295270070334939,Family Friendly 2Masters -A+ Location -pizza oven,4610367,Kelly,,Greater Geelong,-38.26836,144.5159,Entire home/apt,777.0,5,3,2024-11-08,0.13,1,29,1,
765489276575055072,The Pearl of Portarlington,186739656,Rebecca,,Greater Geelong,-38.12106,144.63819,Entire home/apt,750.0,1,56,2024-12-23,2.52,1,337,34,
766037591916746210,Aireys Garden Hideaway,436105044,Airready,,Surf Coast,-38.4526072,144.1126958,Entire home/apt,494.0,2,15,2024-11-28,0.61,57,203,7,
766316429136676352,The Waterfront - The beach at your doorstep!,44295549,Judy Anthony,,Greater Geelong,-38.16453408918849,144.71583779901266,Entire home/apt,569.0,1,9,2024-03-10,0.67,4,44,7,
766345310298815483,Ellenora.  Central home.,42533730,Mary-Ellen,,Warrnambool,-38.3847371,142.4865255,Entire home/apt,457.0,2,20,2024-12-26,0.82,1,269,10,
766377965884904697,Spacious home for grand getaways,24086499,Ashley,,Greater Geelong,-38.26944326622015,144.48928266763687,Entire home/apt,990.0,4,1,2023-01-10,0.04,1,359,0,
766383774740315504,North Shore - Beaches and Cafes at your doorstep!,44295549,Judy Anthony,,Greater Geelong,-38.164609,144.7156333,Entire home/apt,309.0,1,13,2024-11-16,0.55,4,41,6,
766930607101978971,Retreat on Bellerine I Corporate or Getaway,29902659,Debbie Regional Escapes,,Greater Geelong,-38.15331,144.36299,Entire home/apt,378.0,2,45,2024-12-12,1.93,117,149,29,
767541059188771917,Pipi Place,98096620,Damian Allan,,Greater Geelong,-38.26524,144.61016,Entire home/apt,494.0,2,5,2024-03-29,0.22,102,9,1,
767612871445978951,Cozy Newtown 2 bedroom unit,129676044,Simon,,Greater Geelong,-38.1471143,144.3360892,Entire home/apt,375.0,1,138,2024-12-16,5.97,15,3,50,
768189682608588542,Ocean Grove Beach House,442170009,Lynda,,Greater Geelong,-38.26051,144.54771,Entire home/apt,495.0,2,1,2024-03-30,0.11,5,228,1,
768269226697455844,Torquay Sunset Hideaway House,81572153,Peter,,Surf Coast,-38.32563,144.31059,Entire home/apt,501.0,3,2,2024-12-27,0.08,1,85,1,
768354140379938640,Adorable beach shack in the heart of Aireys Inlet,173429646,Sally - Airready,,Surf Coast,-38.4657409,144.1036353,Entire home/apt,417.0,2,105,2024-12-10,4.2,44,155,49,
768510219892284304,Boutique 2BR cottage Bells Beach:pet friendly:farm,454981734,Robyn,,Surf Coast,-38.35358,144.25082,Entire home/apt,379.0,2,21,2024-11-23,0.87,2,334,11,
768906041006984297,Eton Retreat,67863371,Bonnie,,Surf Coast,-38.322749925339615,144.31147846311748,Entire home/apt,411.0,4,0,,,1,39,0,
769238578797481086,Modern beach bungalow,33238706,Caity,,Greater Geelong,-38.27405,144.48934,Entire home/apt,785.0,5,1,2023-01-05,0.04,1,26,0,
769330554094960152,Everlasting Oasis,399792983,Rebecca,,Surf Coast,-38.32269309184266,144.31648571044207,Entire home/apt,540.0,2,66,2024-12-07,2.86,1,216,34,
769673378382542911,Cosy Studio is a Golfers Delight,20673508,Kerry,,Surf Coast,-38.53053,143.97459,Private room,313.0,2,16,2024-11-04,0.66,1,168,7,
769918469010787231,Three Bedroom Deluxe Villa,488143659,Swan Bay,,Greater Geelong,-38.22498,144.64902,Entire home/apt,493.0,3,3,2024-11-23,0.13,1,330,1,
769930316479863813,Fenton Cottage - Warrnambool CBD,96737558,Nicole,,Warrnambool,-38.38475,142.48312,Entire home/apt,421.0,2,51,2024-12-09,2.09,1,62,22,
770058340791905754,Myndarra Cottage,147855465,Rebecca,,Moyne,-38.19528,142.11806,Entire home/apt,140.0,2,11,2024-11-17,0.45,1,31,5,
770397850311542941,Bluey,18025304,Stephanie,,Warrnambool,-38.3925473,142.5007516,Entire home/apt,633.0,2,44,2024-11-21,1.77,27,137,26,
770412858671709128,Life’s a beach ~ pets on request,116460490,Rachelle,,Colac Otway,-38.74566,143.67101,Entire home/apt,450.0,2,13,2024-11-05,0.59,11,176,7,
